range,cityuf,citycd,pv2,barrelsa08,mfrcode,city08,lv4,rangehwy,co2a,mpgdata,uhighway,highway08,tcharger,startstop,comb08u,year,model,fueltype,displ,highwayuf,highwaye,cylinders,co2,charge240,phevblended,drive,highwaya08u,highwaya08,make,highway08u,phevcomb,fuelcosta08,ucitya,ghgscore,combe,basemodel,phevcity,barrels08,fuelcost08,pv4,fescore,co2tailpipegpm,citya08u,charge240b,comba08u,rangecitya,charge120,co2tailpipeagpm,fueltype1,lv2,id,trany,highwaycd,yousavespend,citya08,ucity,vclass,createdon,city08u,combineduf,modifiedon,rangecity,citye,comb08,eng_dscr,uhighwaya,rangehwya,phevhwy,hpv,engid,hlv,comba08,combinedcd,fueltype2,atvtype,rangea,evmotor,ghgscorea,scharger,guzzler
0,0.0,0.0,0,0.0,FMX,43,0,0.0,-1,Y,54.1,37,,Y,39.7753,2021,Escape AWD HEV,Regular,2.5,0.0,0.0,4.0,224,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,36.8746,0,0,0.0,8,0.0,Escape,0,7.43775,1350,0,8,224.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43649,Automatic (variable gear ratios),0.0,2750,0,59.7,Small Sport Utility Vehicle 4WD,2021-01-12,42.5113,0.0,2021-07-26,0.0,0.0,40,Hybrid,0.0,0.0,0,0,114,0,0,0.0,,Hybrid,,216V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,32.7,23,T,Y,19.22,2022,Expedition 2WD,Regular,3.5,0.0,0.0,6.0,462,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.3764,0,0,0.0,4,0.0,Expedition,0,15.65842105263158,2850,0,4,462.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45149,Automatic (S10),0.0,-4750,0,20.9,Standard Sport Utility Vehicle 2WD,2022-02-16,16.779,0.0,2022-03-25,0.0,0.0,19,SIDI; Stop-Start,0.0,0.0,0,0,33,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.258,FMX,19,0,0.0,401,N,35.3,23,,N,20.0,2023,F150 Pickup 2WD FFV,Gasoline or E85,3.3,0.0,0.0,6.0,443,0.0,false,Rear-Wheel Drive,18.9036,19,Ford,23.0,0,2950,16.9,4,0.0,F150,0,14.8755,2700,0,4,443.0,13.4485,0.0,15.4555,0.0,0.0,401.0,Regular Gasoline,0,46162,Automatic (S10),0.0,-4000,13,23.6,Standard Pickup Trucks 2WD,2022-11-07,18.7801,0.0,2023-04-11,0.0,0.0,20,FFV,26.6,0.0,0,0,211,0,15,0.0,E85,FFV,358/405,,5.0,,
0,0.0,0.0,0,0.0,FMX,14,0,0.0,-1,N,24.4,18,T,N,15.0,2023,F150 RAPTOR 4WD,Regular,3.5,0.0,0.0,6.0,593,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.7796,0,0,0.0,2,0.0,F150,0,19.834,3600,0,2,593.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46183,Automatic (S10),0.0,-8500,0,18.0,Standard Pickup Trucks 4WD,2022-11-07,14.0,0.0,2023-04-11,0.0,0.0,15,SIDI & PFI,0.0,0.0,0,0,151,0,0,0.0,,,,,,,
0,0.0,0.0,83,0.0,FMX,22,0,0.0,-1,N,46.6,32,T,N,25.3881,2023,Mustang,Regular,2.3,0.0,0.0,4.0,350,0.0,false,Rear-Wheel Drive,0.0,0,Ford,32.2893,0,0,0.0,5,0.0,Mustang,0,11.900400000000001,2150,0,5,350.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,46337,Automatic 10-spd,0.0,-1250,0,27.5,Subcompact Cars,2023-01-26,21.6093,0.0,2023-03-01,0.0,0.0,25,SIDI,0.0,0.0,0,0,306,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,35.5595,24,T,Y,20.4611,2020,Explorer AWD,Regular,3.0,0.0,0.0,6.0,446,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,Explorer,0,14.8755,2700,0,4,446.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41511,Automatic (S10),0.0,-4000,0,22.1505,Standard Sport Utility Vehicle 4WD,2019-06-11,17.7102,0.0,2022-01-12,0.0,0.0,20,SIDI,0.0,0.0,0,0,6,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.258,FMX,18,0,0.0,424,Y,32.2679,23,,Y,20.2236,2020,F150 Pickup 4WD FFV,Gasoline or E85,3.3,0.0,0.0,6.0,439,0.0,false,Part-time 4-Wheel Drive,17.0978,17,Ford,23.0903,0,2950,16.824,4,0.0,F150,0,14.8755,2700,0,4,439.0,13.413,0.0,14.8535,0.0,0.0,424.0,Regular Gasoline,0,42174,Automatic (S6),0.0,-4000,13,23.0276,Standard Pickup Trucks 4WD,2019-10-16,18.3588,0.0,2020-04-14,0.0,0.0,20,FFV,23.8936,0.0,0,0,71,0,15,0.0,E85,FFV,358/405,,4.0,,
0,0.0,0.0,0,4.562142857142856,FMX,17,0,0.0,450,N,34.5431,24,,Y,19.8468,2021,F150 Pickup 2WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,446,0.0,false,Rear-Wheel Drive,18.0412,18,Ford,24.0,0,3150,14.3639,4,0.0,F150,0,14.8755,2700,0,4,446.0,11.5133,0.0,13.7526,0.0,0.0,450.0,Regular Gasoline,0,43460,Automatic (S10),0.0,-4000,12,21.3853,Standard Pickup Trucks 2WD,2020-11-10,17.1413,0.0,2021-08-10,0.0,0.0,20,SIDI & PFI; FFV,0.0,0.0,0,0,103,0,14,0.0,E85,FFV,335/378,,4.0,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,Y,30.518,22,T,Y,18.6739,2021,Expedition 4WD,Regular,3.5,0.0,0.0,6.0,476,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,21.9257,0,0,0.0,3,0.0,Expedition,0,15.65842105263158,2850,0,3,476.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43597,Automatic (S10),0.0,-4750,0,20.7317,Standard Sport Utility Vehicle 4WD,2020-12-11,16.6531,0.0,2021-07-26,0.0,0.0,19,SIDI,0.0,0.0,0,0,65,0,0,0.0,,,,,,,
230,0.0,0.0,0,0.0,FMX,105,24,215.0,-1,N,133.4,93,,N,99.6045,2021,Mustang Mach-E RWD,Electricity,,0.0,36.1429,,0,8.8,false,Rear-Wheel Drive,0.0,0,Ford,93.38,0,0,0.0,10,33.8643,Mustang Mach-E,0,0.08159999999999999,750,101,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,43604,Automatic (A1),0.0,5750,0,150.5,Small Station Wagons,2020-12-11,105.35,0.0,2022-02-02,242.4,32.0,100,,0.0,0.0,0,0,52,0,0,0.0,,EV,,198 kW AC PMSM,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,30.9,19,T,Y,19.2381,2021,Ranger Tremor 4WD,Regular,2.3,0.0,0.0,4.0,462,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,19.0837,0,0,0.0,3,0.0,Ranger,0,15.65842105263158,2850,0,3,462.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43617,Automatic (S10),0.0,-4750,0,24.4,Standard Pickup Trucks 4WD,2020-12-16,19.3663,0.0,2021-07-26,0.0,0.0,19,SIDI,0.0,0.0,0,0,107,0,0,0.0,,,,,,,
0,0.0,0.0,83,0.0,FMX,15,0,0.0,-1,N,32.2,24,,N,18.2169,2021,Mustang,Regular,5.0,0.0,0.0,8.0,490,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,3,0.0,Mustang,0,16.528333333333336,3000,0,3,490.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,43676,Manual 6-spd,0.0,-5500,0,18.6,Subcompact Cars,2021-01-20,15.0462,0.0,2021-08-24,0.0,0.0,18,,0.0,0.0,0,0,88,0,0,0.0,,,,,,,
0,0.0,0.0,0,5.3225,FMX,14,0,0.0,528,N,25.2005,18,,N,15.7384,2021,Transit T150 Wagon 4WD FFV,Gasoline or E85,3.5,0.0,0.0,6.0,565,0.0,false,All-Wheel Drive,13.9883,14,Ford,18.3288,0,3700,13.101,2,0.0,Transit T150 Wagon,0,18.594375,3350,0,2,565.0,10.6412,0.0,11.9253,0.0,0.0,528.0,Regular Gasoline,0,43691,Automatic (S10),0.0,-7250,11,17.368,"Vans, Passenger Type",2021-01-26,14.1071,0.0,2021-08-24,0.0,0.0,16,SIDI & PFI; FFV,19.2327,0.0,0,0,225,0,12,0.0,E85,FFV,296,,3.0,,
0,0.0,0.0,0,4.562142857142856,FMX,16,0,0.0,461,N,31.5089,22,,N,18.2913,2021,F150 Pickup 4WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,495,0.0,false,Part-time 4-Wheel Drive,16.9678,17,Ford,22.0,0,3150,14.3755,3,0.0,F150,0,16.528333333333336,3000,0,3,495.0,11.5892,0.0,13.5174,0.0,0.0,461.0,Regular Gasoline,0,44370,Automatic (S10),0.0,-5500,12,19.6342,Standard Pickup Trucks 4WD,2021-08-10,15.8286,0.0,2021-10-18,0.0,0.0,18,SIDI & PFI; FFV,23.6709,0.0,0,0,332,0,14,0.0,E85,FFV,335/378,,3.0,,
0,0.0,0.0,0,0.0,FMX,15,0,0.0,-1,N,24.5,18,T,Y,16.0929,2022,F150 RAPTOR 4WD,Regular,3.5,0.0,0.0,6.0,553,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.8483,0,0,0.0,3,0.0,F150,0,18.594375,3350,0,3,553.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44879,Automatic (S10),0.0,-7250,0,18.4,Standard Pickup Trucks 4WD,2021-11-23,14.8943,0.0,2022-03-25,0.0,0.0,16,SIDI & PFI; Stop-Start,0.0,0.0,0,0,225,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,34.1742,24,T,Y,21.6325,2022,Ranger 4WD,Regular,2.3,0.0,0.0,4.0,411,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.3484,0,0,0.0,5,0.0,Ranger,0,13.52318181818182,2450,0,5,411.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44988,Automatic (S10),0.0,-2750,0,25.0268,Standard Pickup Trucks 4WD,2021-12-20,19.8234,0.0,2022-03-25,0.0,0.0,22,SIDI & PFI,0.0,0.0,0,0,85,0,0,0.0,,,,,,,
0,0.0,0.0,80,0.0,FMX,20,0,0.0,-1,N,40.2971,28,T,Y,22.9755,2022,Mustang Convertible,Regular,2.3,0.0,0.0,4.0,386,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.3167,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,45056,Automatic (S10),0.0,-2250,0,25.1373,Subcompact Cars,2022-01-12,19.9038,0.0,2022-03-25,0.0,0.0,23,SIDI,0.0,0.0,0,0,78,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.562142857142856,FMX,17,0,0.0,445,N,33.2188,24,,N,19.1344,2023,F150 Pickup 2WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,465,0.0,false,Rear-Wheel Drive,17.8508,18,Ford,23.7192,0,3150,15.0557,4,0.0,F150,0,15.65842105263158,2850,0,4,465.0,12.1008,0.0,14.1522,0.0,0.0,445.0,Regular Gasoline,0,46165,Automatic (S10),0.0,-4750,12,20.556,Standard Pickup Trucks 2WD,2022-11-07,16.5215,0.0,2023-04-11,0.0,0.0,19,SIDI & PFI; FFV,25.0,0.0,0,0,144,0,14,0.0,E85,FFV,335/378,,4.0,,
0,0.0,0.0,0,0.0,FMX,23,0,0.0,-1,Y,32.5693,23,T,Y,23.2526,2023,F150 Pickup 4WD HEV,Regular,3.5,0.0,0.0,6.0,381,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.2899,0,0,0.0,5,0.0,F150,0,12.935217391304349,2350,0,5,381.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46176,Automatic (S10),0.0,-2250,0,29.768,Standard Pickup Trucks 4WD,2022-11-07,23.2221,0.0,2023-04-11,0.0,0.0,23,SIDI; Hybrid,0.0,0.0,0,0,65,0,0,0.0,,Hybrid,,281V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,15,0,0.0,-1,N,24.5,18,T,Y,16.0928,2023,F150 RAPTOR 4WD,Regular,3.5,0.0,0.0,6.0,553,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.8483,0,0,0.0,3,0.0,F150,0,18.594375,3350,0,3,553.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46184,Automatic (S10),0.0,-7250,0,18.4,Standard Pickup Trucks 4WD,2022-11-07,14.8943,0.0,2023-04-11,0.0,0.0,16,SIDI & PFI; with Stop-start,0.0,0.0,0,0,69,0,0,0.0,,,,,,,
0,0.0,0.0,85,0.0,FMX,19,0,0.0,-1,N,44.0964,26,T,N,22.0,2023,Mustang HO Convertible,Regular,2.3,0.0,0.0,4.0,404,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,5,0.0,Mustang,0,13.52318181818182,2450,0,5,404.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46349,Automatic (S10),0.0,-2750,0,26.667,Subcompact Cars,2023-01-26,19.0,0.0,2023-03-01,0.0,0.0,22,SIDI,0.0,0.0,0,0,318,0,0,0.0,,,,,,,
224,0.0,0.0,0,0.0,FMX,99,0,206.5,-1,N,123.0,86,,N,92.8047,2023,Mustang Mach-E AWD,Electricity,,0.0,39.1463,,0,8.0,false,All-Wheel Drive,0.0,0,Ford,86.1,0,0,0.0,10,36.3182,Mustang Mach-E,0,0.08639999999999999,800,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,46512,Automatic (A1),0.0,5500,0,141.6,Small Sport Utility Vehicle 4WD,2023-03-16,99.12,0.0,2023-06-01,237.7,34.0042,93,,0.0,0.0,0,0,40,0,0,0.0,,EV,,198 and 198 kW AC PMSM,,,
0,0.0,0.0,81,0.0,FMX,21,0,0.0,-1,N,40.9094,29,T,Y,24.0183,2024,Mustang Performance Package,Regular,2.3,0.0,0.0,4.0,368,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.7075,0,0,0.0,5,0.0,Mustang,0,12.39625,2250,0,5,368.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46645,Automatic (S10),0.0,-1750,0,26.9113,Subcompact Cars,2023-06-23,21.1868,0.0,2024-05-29,0.0,0.0,24,SIDI & PFI,0.0,0.0,0,0,8,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,28.8,19,T,Y,17.0,2024,Expedition Timberline AWD,Regular,3.5,0.0,0.0,6.0,523,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,19.0,0,0,0.0,3,0.0,Expedition,0,17.500588235294117,3150,0,3,523.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47181,Automatic (S10),0.0,-6250,0,20.1,Standard Sport Utility Vehicle 4WD,2023-09-19,16.1793,0.0,2024-02-21,0.0,0.0,17,SIDI,0.0,0.0,0,0,57,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,26.6,18,T,Y,16.8495,2024,Ranger RAPTOR 4WD,Regular,3.0,0.0,0.0,6.0,525,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,18.3338,0,0,0.0,3,0.0,Ranger,0,17.500588235294117,3150,0,3,525.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47371,Automatic (S10),0.0,-6250,0,19.6,Standard Pickup Trucks 4WD,2023-11-06,15.8028,0.0,2024-02-21,0.0,0.0,17,SIDI,0.0,0.0,0,0,119,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,15,0,0.0,-1,N,24.0,16,T,Y,15.3561,2024,Bronco Raptor 4WD,Regular,3.0,0.0,0.0,6.0,577,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,15.8555,0,0,0.0,2,0.0,Bronco,0,19.834,3600,0,2,577.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47682,Automatic (S10),0.0,-8500,0,18.5,Standard Sport Utility Vehicle 4WD,2024-02-21,14.9703,0.0,2024-03-19,0.0,0.0,15,SIDI,0.0,0.0,0,0,116,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,23,0,0.0,-1,N,36.8,26,,Y,24.5194,2020,Explorer HEV AWD,Regular,3.3,0.0,0.0,6.0,361,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,26.0636,0,0,0.0,5,0.0,Explorer,0,11.900400000000001,2150,0,5,361.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41939,Automatic (S10),0.0,-1250,0,30.0,Standard Sport Utility Vehicle 4WD,2019-08-26,23.3858,0.0,2022-01-12,0.0,0.0,25,SIDI & PFI; Hybrid,0.0,0.0,0,0,292,0,0,0.0,,Hybrid,,280V Li-Ion,,,
0,0.0,0.0,83,0.0,FMX,15,0,0.0,-1,N,32.649,24,,N,18.3457,2020,Mustang,Regular,5.0,0.0,0.0,8.0,493,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,3,0.0,Mustang,0,16.528333333333336,3000,0,3,493.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,41953,Manual 6-spd,0.0,-5500,0,18.6751,Subcompact Cars,2019-08-29,15.1032,0.0,2020-01-07,0.0,0.0,18,,0.0,0.0,0,0,58,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,Y,38.1,26,T,Y,23.3249,2020,Ranger 2WD,Regular,2.3,0.0,0.0,4.0,387,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,5,0.0,Ranger,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42338,Automatic (S10),0.0,-2250,0,26.7,Standard Pickup Trucks 2WD,2019-11-27,21.0347,0.0,2020-04-14,0.0,0.0,23,SIDI & PFI,0.0,0.0,0,0,271,0,0,0.0,,,,,,,
0,0.0,0.0,43,0.0,FMX,12,0,0.0,-1,N,25.3078,18,T,N,14.1252,2020,GT,Premium,3.5,0.0,0.0,6.0,632,0.0,false,Rear-Wheel Drive,0.0,0,Ford,18.4022,0,0,0.0,1,0.0,GT,0,21.250714285714285,4800,0,1,632.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,42384,Automatic (AM7),0.0,-14500,0,14.471,Two Seaters,2019-12-18,11.8683,0.0,2020-04-14,0.0,0.0,14,SIDI & PFI,0.0,0.0,0,0,239,0,0,0.0,,,,,,,G
0,0.0,0.0,0,0.0,FMX,44,0,0.0,-1,N,55.0,37,,Y,40.5365,2021,Escape FWD HEV,Regular,2.5,0.0,0.0,4.0,220,0.0,false,Front-Wheel Drive,0.0,0,Ford,37.4148,0,0,0.0,8,0.0,Escape,0,7.256341463414635,1300,0,8,220.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43644,Automatic (variable gear ratios),0.0,3000,0,61.4,Small Sport Utility Vehicle 2WD,2021-01-12,43.5064,0.0,2021-07-26,0.0,0.0,41,Hybrid,0.0,0.0,0,0,112,0,0,0.0,,Hybrid,,216V Li-Ion,,,
0,0.0,0.0,83,0.0,FMX,21,0,0.0,-1,N,45.4048,32,T,N,24.9732,2021,Mustang,Regular,2.3,0.0,0.0,4.0,356,0.0,false,Rear-Wheel Drive,0.0,0,Ford,31.5445,0,0,0.0,5,0.0,Mustang,0,11.900400000000001,2150,0,5,356.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,43669,Automatic (S10),0.0,-1250,0,27.1198,Subcompact Cars,2021-01-20,21.3366,0.0,2021-08-24,0.0,0.0,25,SIDI,0.0,0.0,0,0,81,0,0,0.0,,,,,,,
0,0.0,0.0,0,3.3615789473684208,FMX,24,0,0.0,339,N,43.5856,27,,Y,25.0454,2022,Transit Connect Van FFV,Gasoline or E85,2.0,0.0,0.0,4.0,355,0.0,false,Front-Wheel Drive,19.7737,20,Ford,26.501,0,2350,22.7283,5,0.0,Transit Connect,0,11.900400000000001,2150,0,5,355.0,17.6706,0.0,18.5589,0.0,0.0,339.0,Regular Gasoline,0,43940,Automatic (S8),0.0,-1250,18,30.8284,Special Purpose Vehicle 2WD,2021-05-04,23.9682,0.0,2021-08-24,0.0,0.0,25,SIDI; FFV,32.5214,0.0,0,0,11,0,19,0.0,E85,FFV,300,,5.0,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,33.4,22,T,Y,20.8521,2021,Bronco 4WD,Regular,2.3,0.0,0.0,4.0,426,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,21.6526,0,0,0.0,4,0.0,Bronco,0,14.167142857142858,2550,0,4,426.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43996,Manual 7-spd,0.0,-3250,0,25.6,Small Sport Utility Vehicle 4WD,2021-06-02,20.2399,0.0,2021-10-18,0.0,0.0,21,SIDI & PFI,0.0,0.0,0,0,133,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,34.8,24,T,N,20.2316,2022,F150 Pickup 2WD,Regular,3.5,0.0,0.0,6.0,444,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,F150,0,14.8755,2700,0,4,444.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44869,Automatic (S10),0.0,-4000,0,22.0,Standard Pickup Trucks 2WD,2021-11-23,17.0,0.0,2022-01-12,0.0,0.0,20,SIDI & PFI,0.0,0.0,0,0,223,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,23,0,0.0,-1,Y,33.1753,23,T,Y,23.3951,2022,F150 Pickup 4WD HEV,Regular,3.5,0.0,0.0,6.0,386,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,5,0.0,F150,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44940,Automatic (S10),0.0,-2250,0,29.6784,Standard Pickup Trucks 4WD,2021-12-10,23.1589,0.0,2021-12-10,0.0,0.0,23,SIDI; Hybrid,0.0,0.0,0,0,111,0,0,0.0,,Hybrid,,281V Li-Ion,,,
0,0.0,0.0,0,0.0,FMX,23,0,0.0,-1,N,33.7,24,,Y,23.4334,2022,Explorer Platinum HEV AWD,Regular,3.3,0.0,0.0,6.0,379,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.0365,0,0,0.0,5,0.0,Explorer,0,12.935217391304349,2350,0,5,379.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44976,Automatic (S10),0.0,-2250,0,29.4,Standard Sport Utility Vehicle 4WD,2021-12-16,22.962,0.0,2022-01-12,0.0,0.0,23,SIDI & PFI; Hybrid,0.0,0.0,0,0,162,0,0,0.0,,Hybrid,,280V Li-Ion,,,
0,0.0,0.0,83,0.0,FMX,21,0,0.0,-1,N,45.845,32,T,Y,25.1227,2022,Mustang,Regular,2.3,0.0,0.0,4.0,354,0.0,false,Rear-Wheel Drive,0.0,0,Ford,31.8193,0,0,0.0,5,0.0,Mustang,0,11.900400000000001,2150,0,5,354.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,45047,Automatic (S10),0.0,-1250,0,27.2531,Subcompact Cars,2022-01-12,21.4323,0.0,2022-03-25,0.0,0.0,25,SIDI,0.0,0.0,0,0,69,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.913076923076923,FMX,15,0,0.0,475,N,27.3629,20,,Y,17.1789,2023,F150 Pickup Tremor 4WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,516,0.0,false,Part-time 4-Wheel Drive,15.5175,16,Ford,19.8021,0,3400,14.3608,3,0.0,F150,0,17.500588235294117,3150,0,3,516.0,11.594,0.0,13.0825,0.0,0.0,475.0,Regular Gasoline,0,46179,Automatic (S10),0.0,-6250,12,19.1976,Standard Pickup Trucks 4WD,2022-11-07,15.499,0.0,2023-04-11,0.0,0.0,17,SIDI & PFI; FFV,21.4423,0.0,0,0,77,0,13,0.0,E85,FFV,482,,4.0,,
0,0.0,0.0,0,0.0,FMX,15,0,0.0,-1,N,24.3,16,T,Y,15.401,2023,F150 RAPTOR 37 4WD,Regular,3.5,0.0,0.0,6.0,578,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,16.2909,0,0,0.0,2,0.0,F150,0,19.834,3600,0,2,578.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46182,Automatic (S10),0.0,-8500,0,18.2,Standard Pickup Trucks 4WD,2022-11-07,14.7421,0.0,2023-06-01,0.0,0.0,15,SIDI & PFI; with Stop-start,0.0,0.0,0,0,70,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,26.9848,17,T,Y,17.3672,2023,Bronco Badlands 4WD,Regular,2.3,0.0,0.0,4.0,510,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.0901,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,510.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46192,Automatic (S10),0.0,-6250,0,22.0029,Small Sport Utility Vehicle 4WD,2022-11-07,17.0,0.0,2022-11-30,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,119,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,33.4,18,T,Y,18.0,2023,Bronco Black Diamond 4WD,Regular,2.3,0.0,0.0,4.0,494,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,18.0,0,0,0.0,4,0.0,Bronco,0,16.528333333333336,3000,0,4,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46195,Automatic (S10),0.0,-5500,0,24.5,Small Sport Utility Vehicle 4WD,2022-11-07,18.0,0.0,2022-11-30,0.0,0.0,18,SIDI & PFI,0.0,0.0,0,0,121,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,25.8765,17,T,Y,16.7196,2023,Bronco Sasquatch 4WD,Regular,2.7,0.0,0.0,6.0,531,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,16.7367,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,531.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46200,Automatic (S10),0.0,-6250,0,20.802,Small Sport Utility Vehicle 4WD,2022-11-07,16.7057,0.0,2022-11-30,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,124,0,0,0.0,,,,,,,
